datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,49112,JUNIATA,230 KV,TRAN_3,LOAD,PPL,35.63,34.270000,-0.280000,-1.080000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,50558,PEACHBOT,22 KV,UNIT03,GEN,PECO,35.63,35.270000,0.100000,-0.460000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,50567,SCOTTPAP,13 KV,SCOTCO,GEN,PECO,35.63,36.320000,0.160000,0.530000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,50780,HOMERCIT,230 KV,PIERCE N,GEN,PENELEC,35.63,36.390000,1.830000,-1.070000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,5021476,PORTERFI,138 KV,T1,LOAD,AEP,35.63,34.510000,-0.090000,-1.030000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,5021679,LACKAWAN,69 KV,KEYSTONE,GEN,PPL,35.63,31.260000,-3.310000,-1.060000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,32410793,CANALAEP,138 KV,T1,LOAD,AEP,35.63,35.580000,-0.010000,-0.040000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,53049049,216 MOUN,138 KV,MAINELF,GEN,COMED,35.63,34.980000,0.140000,-0.790000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,71856721,SHERMAN,13.8 KV,CT 1,GEN,AECO,35.63,36.870000,0.170000,1.070000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,93353803,KEITH,138 KV,TR71,LOAD,ATSI,35.63,35.780000,-0.160000,0.310000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,93353805,KEITH,138 KV,TR72,LOAD,ATSI,35.63,35.760000,-0.170000,0.300000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,1067169374,STCLAIR2,138 KV,SVC,GEN,AEP,35.63,35.510000,-0.010000,-0.110000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,1305122390,CHATHAM4,69 KV,SHEVADP,LOAD,DOM,35.63,36.630000,0.140000,0.860000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,1552845544,KYGERCRE,15.5 KV,KY3,GEN,OVEC,35.63,33.610000,-0.020000,-2.000000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,1869183648,MORTNSLT,69 KV,T1,LOAD,ATSI,35.63,35.760000,-0.180000,0.310000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,2155501856,KEENEY,138 KV,T2_LD,LOAD,DPL,35.63,36.160000,0.140000,0.390000,True,1
7/1/2021 4:00:00 AM,7/1/2021 12:00:00 AM,2156111809,MONROEAP,69 KV,T1,LOAD,AEP,35.63,36.220000,0.140000,0.450000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,49112,JUNIATA,230 KV,TRAN_3,LOAD,PPL,30.33,29.320000,-0.240000,-0.770000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,50558,PEACHBOT,22 KV,UNIT03,GEN,PECO,30.33,30.210000,0.100000,-0.220000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,50567,SCOTTPAP,13 KV,SCOTCO,GEN,PECO,30.33,31.140000,0.240000,0.570000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,50780,HOMERCIT,230 KV,PIERCE N,GEN,PENELEC,30.33,30.910000,1.370000,-0.790000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,5021476,PORTERFI,138 KV,T1,LOAD,AEP,30.33,29.300000,-0.100000,-0.930000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,5021679,LACKAWAN,69 KV,KEYSTONE,GEN,PPL,30.33,27.360000,-2.270000,-0.700000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,32410793,CANALAEP,138 KV,T1,LOAD,AEP,30.33,30.050000,-0.040000,-0.240000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,53049049,216 MOUN,138 KV,MAINELF,GEN,COMED,30.33,29.410000,0.060000,-0.980000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,71856721,SHERMAN,13.8 KV,CT 1,GEN,AECO,30.33,31.600000,0.250000,1.020000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,93353803,KEITH,138 KV,TR71,LOAD,ATSI,30.33,30.440000,-0.180000,0.290000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,93353805,KEITH,138 KV,TR72,LOAD,ATSI,30.33,30.420000,-0.180000,0.270000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,1067169374,STCLAIR2,138 KV,SVC,GEN,AEP,30.33,30.000000,-0.040000,-0.290000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,1305122390,CHATHAM4,69 KV,SHEVADP,LOAD,DOM,30.33,31.090000,0.090000,0.670000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,1552845544,KYGERCRE,15.5 KV,KY3,GEN,OVEC,30.33,28.460000,-0.050000,-1.820000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,1869183648,MORTNSLT,69 KV,T1,LOAD,ATSI,30.33,30.420000,-0.180000,0.270000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,2155501856,KEENEY,138 KV,T2_LD,LOAD,DPL,30.33,31.000000,0.210000,0.460000,True,1
7/1/2021 5:00:00 AM,7/1/2021 1:00:00 AM,2156111809,MONROEAP,69 KV,T1,LOAD,AEP,30.33,30.720000,0.090000,0.300000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,49112,JUNIATA,230 KV,TRAN_3,LOAD,PPL,27.36,26.700000,0.050000,-0.710000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,50558,PEACHBOT,22 KV,UNIT03,GEN,PECO,27.36,27.190000,0.030000,-0.200000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,50567,SCOTTPAP,13 KV,SCOTCO,GEN,PECO,27.36,27.870000,0.040000,0.470000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,50780,HOMERCIT,230 KV,PIERCE N,GEN,PENELEC,27.36,26.890000,0.190000,-0.660000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,5021476,PORTERFI,138 KV,T1,LOAD,AEP,27.36,26.520000,-0.030000,-0.810000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,5021679,LACKAWAN,69 KV,KEYSTONE,GEN,PPL,27.36,26.720000,0.040000,-0.680000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,32410793,CANALAEP,138 KV,T1,LOAD,AEP,27.36,27.120000,-0.030000,-0.210000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,53049049,216 MOUN,138 KV,MAINELF,GEN,COMED,27.36,26.490000,-0.030000,-0.840000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,71856721,SHERMAN,13.8 KV,CT 1,GEN,AECO,27.36,28.250000,0.040000,0.850000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,93353803,KEITH,138 KV,TR71,LOAD,ATSI,27.36,27.590000,-0.060000,0.290000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,93353805,KEITH,138 KV,TR72,LOAD,ATSI,27.36,27.570000,-0.060000,0.270000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,1067169374,STCLAIR2,138 KV,SVC,GEN,AEP,27.36,27.080000,-0.030000,-0.250000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,1305122390,CHATHAM4,69 KV,SHEVADP,LOAD,DOM,27.36,27.680000,0.000000,0.320000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,1552845544,KYGERCRE,15.5 KV,KY3,GEN,OVEC,27.36,25.720000,-0.030000,-1.610000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,1869183648,MORTNSLT,69 KV,T1,LOAD,ATSI,27.36,27.580000,-0.050000,0.270000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,2155501856,KEENEY,138 KV,T2_LD,LOAD,DPL,27.36,27.800000,0.030000,0.410000,True,1
7/1/2021 6:00:00 AM,7/1/2021 2:00:00 AM,2156111809,MONROEAP,69 KV,T1,LOAD,AEP,27.36,27.570000,0.000000,0.210000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,49112,JUNIATA,230 KV,TRAN_3,LOAD,PPL,26.24,25.700000,0.080000,-0.620000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,50558,PEACHBOT,22 KV,UNIT03,GEN,PECO,26.24,26.130000,0.050000,-0.160000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,50567,SCOTTPAP,13 KV,SCOTCO,GEN,PECO,26.24,26.750000,0.060000,0.450000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,50780,HOMERCIT,230 KV,PIERCE N,GEN,PENELEC,26.24,25.890000,0.290000,-0.640000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,5021476,PORTERFI,138 KV,T1,LOAD,AEP,26.24,25.420000,-0.060000,-0.760000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,5021679,LACKAWAN,69 KV,KEYSTONE,GEN,PPL,26.24,25.740000,0.100000,-0.600000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,32410793,CANALAEP,138 KV,T1,LOAD,AEP,26.24,25.960000,-0.050000,-0.230000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,53049049,216 MOUN,138 KV,MAINELF,GEN,COMED,26.24,25.340000,-0.040000,-0.860000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,71856721,SHERMAN,13.8 KV,CT 1,GEN,AECO,26.24,27.110000,0.060000,0.810000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,93353803,KEITH,138 KV,TR71,LOAD,ATSI,26.24,26.400000,-0.090000,0.250000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,93353805,KEITH,138 KV,TR72,LOAD,ATSI,26.24,26.380000,-0.090000,0.230000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,1067169374,STCLAIR2,138 KV,SVC,GEN,AEP,26.24,25.920000,-0.060000,-0.260000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,1305122390,CHATHAM4,69 KV,SHEVADP,LOAD,DOM,26.24,26.960000,0.000000,0.720000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,1552845544,KYGERCRE,15.5 KV,KY3,GEN,OVEC,26.24,24.650000,-0.050000,-1.540000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,1869183648,MORTNSLT,69 KV,T1,LOAD,ATSI,26.24,26.400000,-0.090000,0.250000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,2155501856,KEENEY,138 KV,T2_LD,LOAD,DPL,26.24,26.690000,0.060000,0.390000,True,1
7/1/2021 7:00:00 AM,7/1/2021 3:00:00 AM,2156111809,MONROEAP,69 KV,T1,LOAD,AEP,26.24,26.550000,0.000000,0.310000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,49112,JUNIATA,230 KV,TRAN_3,LOAD,PPL,26.17,25.700000,0.090000,-0.560000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,50558,PEACHBOT,22 KV,UNIT03,GEN,PECO,26.17,26.150000,0.060000,-0.080000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,50567,SCOTTPAP,13 KV,SCOTCO,GEN,PECO,26.17,26.760000,0.080000,0.510000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,50780,HOMERCIT,230 KV,PIERCE N,GEN,PENELEC,26.17,25.990000,0.460000,-0.640000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,5021476,PORTERFI,138 KV,T1,LOAD,AEP,26.17,25.310000,-0.080000,-0.780000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,5021679,LACKAWAN,69 KV,KEYSTONE,GEN,PPL,26.17,25.590000,-0.040000,-0.540000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,32410793,CANALAEP,138 KV,T1,LOAD,AEP,26.17,25.850000,-0.070000,-0.250000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,53049049,216 MOUN,138 KV,MAINELF,GEN,COMED,26.17,25.200000,-0.050000,-0.920000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,71856721,SHERMAN,13.8 KV,CT 1,GEN,AECO,26.17,27.110000,0.090000,0.850000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,93353803,KEITH,138 KV,TR71,LOAD,ATSI,26.17,26.270000,-0.120000,0.220000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,93353805,KEITH,138 KV,TR72,LOAD,ATSI,26.17,26.250000,-0.120000,0.200000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,1067169374,STCLAIR2,138 KV,SVC,GEN,AEP,26.17,25.810000,-0.070000,-0.290000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,1305122390,CHATHAM4,69 KV,SHEVADP,LOAD,DOM,26.17,26.840000,0.010000,0.660000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,1552845544,KYGERCRE,15.5 KV,KY3,GEN,OVEC,26.17,24.540000,-0.070000,-1.560000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,1869183648,MORTNSLT,69 KV,T1,LOAD,ATSI,26.17,26.270000,-0.120000,0.220000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,2155501856,KEENEY,138 KV,T2_LD,LOAD,DPL,26.17,26.700000,0.080000,0.450000,True,1
7/1/2021 8:00:00 AM,7/1/2021 4:00:00 AM,2156111809,MONROEAP,69 KV,T1,LOAD,AEP,26.17,26.450000,0.010000,0.270000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,49112,JUNIATA,230 KV,TRAN_3,LOAD,PPL,27.02,26.440000,0.110000,-0.690000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,50558,PEACHBOT,22 KV,UNIT03,GEN,PECO,27.02,26.890000,0.080000,-0.210000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,50567,SCOTTPAP,13 KV,SCOTCO,GEN,PECO,27.02,27.550000,0.100000,0.430000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,50780,HOMERCIT,230 KV,PIERCE N,GEN,PENELEC,27.02,26.880000,0.550000,-0.690000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,5021476,PORTERFI,138 KV,T1,LOAD,AEP,27.02,26.140000,-0.090000,-0.790000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,5021679,LACKAWAN,69 KV,KEYSTONE,GEN,PPL,27.02,26.320000,0.000000,-0.700000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,32410793,CANALAEP,138 KV,T1,LOAD,AEP,27.02,26.760000,-0.090000,-0.170000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,53049049,216 MOUN,138 KV,MAINELF,GEN,COMED,27.02,26.080000,-0.060000,-0.880000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,71856721,SHERMAN,13.8 KV,CT 1,GEN,AECO,27.02,27.920000,0.110000,0.790000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,93353803,KEITH,138 KV,TR71,LOAD,ATSI,27.02,27.180000,-0.150000,0.310000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,93353805,KEITH,138 KV,TR72,LOAD,ATSI,27.02,27.160000,-0.150000,0.290000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,1067169374,STCLAIR2,138 KV,SVC,GEN,AEP,27.02,26.720000,-0.090000,-0.210000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,1305122390,CHATHAM4,69 KV,SHEVADP,LOAD,DOM,27.02,27.490000,0.010000,0.460000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,1552845544,KYGERCRE,15.5 KV,KY3,GEN,OVEC,27.02,25.360000,-0.090000,-1.570000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,1869183648,MORTNSLT,69 KV,T1,LOAD,ATSI,27.02,27.180000,-0.150000,0.310000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,2155501856,KEENEY,138 KV,T2_LD,LOAD,DPL,27.02,27.480000,0.100000,0.360000,True,1
7/1/2021 9:00:00 AM,7/1/2021 5:00:00 AM,2156111809,MONROEAP,69 KV,T1,LOAD,AEP,27.02,27.240000,0.010000,0.210000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,49112,JUNIATA,230 KV,TRAN_3,LOAD,PPL,28.72,28.010000,-0.090000,-0.620000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,50558,PEACHBOT,22 KV,UNIT03,GEN,PECO,28.72,28.600000,-0.020000,-0.100000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,50567,SCOTTPAP,13 KV,SCOTCO,GEN,PECO,28.72,29.360000,-0.020000,0.660000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,50780,HOMERCIT,230 KV,PIERCE N,GEN,PENELEC,28.72,28.100000,0.060000,-0.680000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,5021476,PORTERFI,138 KV,T1,LOAD,AEP,28.72,27.850000,0.030000,-0.900000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,5021679,LACKAWAN,69 KV,KEYSTONE,GEN,PPL,28.72,27.640000,-0.540000,-0.540000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,32410793,CANALAEP,138 KV,T1,LOAD,AEP,28.72,28.570000,0.040000,-0.190000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,53049049,216 MOUN,138 KV,MAINELF,GEN,COMED,28.72,27.790000,0.050000,-0.980000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,71856721,SHERMAN,13.8 KV,CT 1,GEN,AECO,28.72,29.740000,-0.020000,1.040000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,93353803,KEITH,138 KV,TR71,LOAD,ATSI,28.72,29.160000,0.040000,0.400000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,93353805,KEITH,138 KV,TR72,LOAD,ATSI,28.72,29.140000,0.040000,0.380000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,1067169374,STCLAIR2,138 KV,SVC,GEN,AEP,28.72,28.530000,0.040000,-0.230000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,1305122390,CHATHAM4,69 KV,SHEVADP,LOAD,DOM,28.72,28.890000,0.020000,0.150000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,1552845544,KYGERCRE,15.5 KV,KY3,GEN,OVEC,28.72,27.020000,0.030000,-1.730000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,1869183648,MORTNSLT,69 KV,T1,LOAD,ATSI,28.72,29.120000,0.030000,0.370000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,2155501856,KEENEY,138 KV,T2_LD,LOAD,DPL,28.72,29.250000,-0.020000,0.550000,True,1
7/1/2021 10:00:00 AM,7/1/2021 6:00:00 AM,2156111809,MONROEAP,69 KV,T1,LOAD,AEP,28.72,28.830000,0.020000,0.090000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,49112,JUNIATA,230 KV,TRAN_3,LOAD,PPL,31.71,30.370000,-0.840000,-0.500000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,50558,PEACHBOT,22 KV,UNIT03,GEN,PECO,31.71,31.850000,0.060000,0.080000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,50567,SCOTTPAP,13 KV,SCOTCO,GEN,PECO,31.71,33.060000,0.140000,1.210000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,50780,HOMERCIT,230 KV,PIERCE N,GEN,PENELEC,31.71,33.780000,2.780000,-0.710000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,5021476,PORTERFI,138 KV,T1,LOAD,AEP,31.71,30.640000,0.010000,-1.080000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,5021679,LACKAWAN,69 KV,KEYSTONE,GEN,PPL,31.71,24.090000,-7.300000,-0.320000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,32410793,CANALAEP,138 KV,T1,LOAD,AEP,31.71,31.640000,0.180000,-0.250000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,53049049,216 MOUN,138 KV,MAINELF,GEN,COMED,31.71,31.020000,0.460000,-1.150000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,71856721,SHERMAN,13.8 KV,CT 1,GEN,AECO,31.71,33.400000,0.160000,1.530000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,93353803,KEITH,138 KV,TR71,LOAD,ATSI,31.71,32.050000,-0.050000,0.390000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,93353805,KEITH,138 KV,TR72,LOAD,ATSI,31.71,32.030000,-0.050000,0.370000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,1067169374,STCLAIR2,138 KV,SVC,GEN,AEP,31.71,31.590000,0.180000,-0.300000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,1305122390,CHATHAM4,69 KV,SHEVADP,LOAD,DOM,31.71,31.870000,0.290000,-0.130000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,1552845544,KYGERCRE,15.5 KV,KY3,GEN,OVEC,31.71,29.790000,0.150000,-2.070000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,1869183648,MORTNSLT,69 KV,T1,LOAD,ATSI,31.71,31.990000,-0.080000,0.360000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,2155501856,KEENEY,138 KV,T2_LD,LOAD,DPL,31.71,32.760000,0.120000,0.930000,True,1
7/1/2021 11:00:00 AM,7/1/2021 7:00:00 AM,2156111809,MONROEAP,69 KV,T1,LOAD,AEP,31.71,31.560000,0.050000,-0.200000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,49112,JUNIATA,230 KV,TRAN_3,LOAD,PPL,35.48,35.070000,0.520000,-0.930000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,50558,PEACHBOT,22 KV,UNIT03,GEN,PECO,35.48,35.210000,0.060000,-0.330000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,50567,SCOTTPAP,13 KV,SCOTCO,GEN,PECO,35.48,36.330000,0.100000,0.750000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,50780,HOMERCIT,230 KV,PIERCE N,GEN,PENELEC,35.48,36.220000,1.630000,-0.890000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,5021476,PORTERFI,138 KV,T1,LOAD,AEP,35.48,34.300000,-0.060000,-1.120000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,5021679,LACKAWAN,69 KV,KEYSTONE,GEN,PPL,35.48,30.600000,-4.010000,-0.870000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,32410793,CANALAEP,138 KV,T1,LOAD,AEP,35.48,35.350000,0.020000,-0.150000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,53049049,216 MOUN,138 KV,MAINELF,GEN,COMED,35.48,34.680000,0.160000,-0.960000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,71856721,SHERMAN,13.8 KV,CT 1,GEN,AECO,35.48,36.590000,0.110000,1.000000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,93353803,KEITH,138 KV,TR71,LOAD,ATSI,35.48,35.950000,-0.130000,0.600000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,93353805,KEITH,138 KV,TR72,LOAD,ATSI,35.48,35.920000,-0.130000,0.570000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,1067169374,STCLAIR2,138 KV,SVC,GEN,AEP,35.48,35.290000,0.020000,-0.210000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,1305122390,CHATHAM4,69 KV,SHEVADP,LOAD,DOM,35.48,35.400000,0.130000,-0.210000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,1552845544,KYGERCRE,15.5 KV,KY3,GEN,OVEC,35.48,33.220000,0.010000,-2.270000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,1869183648,MORTNSLT,69 KV,T1,LOAD,ATSI,35.48,35.910000,-0.140000,0.570000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,2155501856,KEENEY,138 KV,T2_LD,LOAD,DPL,35.48,36.040000,0.090000,0.470000,True,1
7/1/2021 12:00:00 PM,7/1/2021 8:00:00 AM,2156111809,MONROEAP,69 KV,T1,LOAD,AEP,35.48,35.420000,0.140000,-0.200000,True,1
7/1/2021 1:00:00 PM,7/1/2021 9:00:00 AM,49112,JUNIATA,230 KV,TRAN_3,LOAD,PPL,38.15,37.180000,-0.030000,-0.940000,True,1
7/1/2021 1:00:00 PM,7/1/2021 9:00:00 AM,50558,PEACHBOT,22 KV,UNIT03,GEN,PECO,38.15,37.900000,-0.030000,-0.220000,True,1
7/1/2021 1:00:00 PM,7/1/2021 9:00:00 AM,50567,SCOTTPAP,13 KV,SCOTCO,GEN,PECO,38.15,39.090000,-0.020000,0.960000,True,1
7/1/2021 1:00:00 PM,7/1/2021 9:00:00 AM,50780,HOMERCIT,230 KV,PIERCE N,GEN,PENELEC,38.15,37.140000,-0.010000,-1.000000,True,1
7/1/2021 1:00:00 PM,7/1/2021 9:00:00 AM,5021476,PORTERFI,138 KV,T1,LOAD,AEP,38.15,36.930000,0.010000,-1.230000,True,1
7/1/2021 1:00:00 PM,7/1/2021 9:00:00 AM,5021679,LACKAWAN,69 KV,KEYSTONE,GEN,PPL,38.15,36.430000,-0.860000,-0.860000,True,1
7/1/2021 1:00:00 PM,7/1/2021 9:00:00 AM,32410793,CANALAEP,138 KV,T1,LOAD,AEP,38.15,37.990000,0.010000,-0.170000,True,1
